Product ID,Store ID,Date,DailyDemand,OptimizedStock
8741,27,2024-12-15,218,258
5047,95,2024-08-30,52,92
3869,93,2024-05-15,449,797
9014,53,2024-01-27,64,76
4199,86,2024-06-14,121,215
3662,55,2024-03-25,257,304
1717,92,2024-03-17,276,408
6599,67,2024-11-22,108,192
7313,98,2024-04-28,60,107
2440,56,2024-11-29,278,329
8817,44,2024-01-21,115,204
3456,58,2024-12-10,151,268
2109,26,2024-11-10,204,362
3484,67,2024-06-19,386,457
9230,99,2024-03-14,171,304
7118,69,2024-10-07,86,102
8523,54,2024-01-19,191,226
7761,68,2024-06-15,199,295
3974,23,2024-03-19,224,398
5163,11,2024-10-19,162,240
9577,26,2024-05-04,315,373
5943,27,2024-03-11,124,184
5406,25,2024-11-13,251,297
2949,83,2024-10-25,414,613
4036,63,2024-06-07,205,243
4663,77,2024-08-21,17,25
2564,85,2024-05-23,101,179
4412,19,2024-04-05,486,719
9682,94,2024-07-02,321,475
4711,25,2024-06-04,444,657
2706,61,2024-03-25,429,508
2542,80,2024-04-11,480,710
3850,72,2024-08-16,144,213
3826,28,2024-10-20,441,522
6708,77,2024-08-01,129,153
4040,58,2024-07-16,6,11
1169,74,2024-03-11,431,765
7686,42,2024-04-09,466,690
2628,42,2024-08-06,471,836
2356,77,2024-03-01,98,116
1320,36,2024-08-12,103,183
6879,12,2024-03-29,175,259
7076,81,2024-12-13,191,283
8955,70,2024-12-07,359,425
3331,72,2024-08-20,436,645
5359,37,2024-08-27,251,446
7457,29,2024-03-14,435,644
3017,62,2024-11-11,88,156
9007,67,2024-09-08,79,94
3368,47,2024-02-03,137,203
8678,91,2024-12-13,486,863
4359,11,2024-01-17,218,387
8368,20,2024-12-15,387,573
4430,42,2024-01-29,494,877
1256,12,2024-11-19,144,256
8775,55,2024-08-08,364,646
7726,3,2024-12-17,398,471
4153,88,2024-02-25,100,118
4418,91,2024-12-15,216,320
3738,73,2024-09-17,71,105
6314,51,2024-06-01,6,9
8557,40,2024-05-21,418,495
5496,34,2024-08-20,234,416
3536,94,2024-06-14,321,475
1922,29,2024-02-21,362,429
6777,83,2024-02-19,289,342
4235,48,2024-07-11,358,530
5053,63,2024-09-08,180,213
2064,48,2024-04-02,404,598
7499,30,2024-11-01,103,183
5246,75,2024-10-18,133,236
3576,73,2024-09-02,420,622
6977,68,2024-06-02,42,50
7583,75,2024-08-21,317,469
9218,72,2024-08-17,225,400
7368,25,2024-08-10,472,838
8859,78,2024-08-04,427,758
4041,98,2024-08-01,264,313
2399,7,2024-08-10,485,718
8715,74,2024-06-13,300,444
9027,6,2024-04-10,206,366
5106,62,2024-07-29,77,114
2656,16,2024-01-23,98,174
9309,62,2024-11-20,182,269
1073,83,2024-06-05,21,25
7793,47,2024-11-19,14,25
1772,7,2024-10-29,382,565
3509,78,2024-05-23,262,388
8829,30,2024-11-21,318,565
6594,94,2024-01-20,159,188
2977,76,2024-09-08,476,564
4056,27,2024-12-05,429,635
5943,46,2024-01-23,404,718
4041,33,2024-06-29,52,92
3861,74,2024-01-16,68,101
8160,25,2024-11-09,33,59
6033,23,2024-07-20,43,64
6967,20,2024-04-07,242,358
1817,36,2024-09-04,68,121
9943,93,2024-06-29,396,469
8065,85,2024-03-05,24,36
3567,59,2024-11-04,435,515
9100,60,2024-04-04,75,89
3497,21,2024-04-22,415,614
5630,75,2024-01-19,449,532
9632,45,2024-05-29,346,410
3939,86,2024-12-05,114,135
5535,1,2024-07-19,130,154
5760,61,2024-02-09,40,71
1017,45,2024-07-14,20,24
8872,15,2024-10-31,58,69
5482,64,2024-08-18,244,433
5801,4,2024-04-10,466,690
7061,53,2024-04-27,279,413
5183,30,2024-07-31,293,347
9790,69,2024-01-14,13,23
7292,90,2024-05-04,352,521
6717,50,2024-01-05,268,317
5827,2,2024-09-11,337,399
5664,81,2024-09-24,12,14
7526,94,2024-11-05,376,668
4914,89,2024-01-15,254,301
2290,95,2024-01-23,272,483
9851,22,2024-03-12,345,408
5375,70,2024-12-19,86,102
1874,23,2024-03-22,182,323
4763,90,2024-10-10,422,500
7165,81,2024-03-10,157,232
4364,8,2024-05-09,366,542
4995,72,2024-10-14,343,508
2958,34,2024-03-29,303,448
7678,57,2024-11-11,250,370
9137,64,2024-01-02,474,702
6981,10,2024-06-13,424,628
9142,34,2024-11-28,152,180
6434,9,2024-11-03,187,277
8982,81,2024-03-23,195,231
2963,30,2024-07-18,174,309
9758,19,2024-06-09,173,256
7173,35,2024-07-23,8,9
2996,58,2024-06-04,82,97
6235,56,2024-07-13,393,465
5511,68,2024-09-30,39,69
6323,80,2024-05-12,325,577
3214,76,2024-11-13,53,63
1127,91,2024-09-06,278,329
1696,34,2024-05-25,111,164
4551,40,2024-02-22,32,57
7149,11,2024-06-19,292,432
3390,18,2024-08-18,141,167
3823,20,2024-02-18,497,883
6312,63,2024-07-01,191,283
8366,81,2024-02-25,403,477
6812,85,2024-12-10,259,383
1516,62,2024-02-01,224,332
2667,11,2024-05-30,479,851
8348,11,2024-10-26,199,353
4615,26,2024-01-24,465,826
7382,96,2024-02-02,489,868
1262,49,2024-07-29,384,682
2489,6,2024-06-27,20,36
6967,92,2024-05-22,165,293
4608,85,2024-01-25,113,134
3481,47,2024-07-30,337,399
3307,90,2024-02-23,441,653
9412,42,2024-09-06,323,382
4455,16,2024-03-20,454,806
9803,86,2024-09-30,450,666
5305,28,2024-01-17,20,24
4497,16,2024-10-21,302,447
3815,95,2024-12-26,106,126
2328,31,2024-05-03,119,176
2345,58,2024-11-13,132,156
4092,52,2024-09-09,232,343
3259,84,2024-12-02,352,417
6711,33,2024-05-26,340,604
7352,28,2024-10-05,348,618
5299,31,2024-12-17,332,491
7332,9,2024-07-07,199,353
9098,9,2024-07-04,462,547
5112,50,2024-04-14,303,538
8081,20,2024-11-30,79,117
8710,54,2024-04-09,131,155
1276,7,2024-05-08,418,619
5099,82,2024-09-02,305,361
6619,40,2024-12-21,437,517
4006,73,2024-11-09,154,274
3303,51,2024-03-28,254,376
8346,70,2024-09-14,315,559
9390,87,2024-10-23,326,386
4035,34,2024-04-17,39,46
7893,63,2024-01-27,428,633
8035,72,2024-04-02,18,21
9040,26,2024-01-19,476,845
8202,68,2024-11-25,75,133
3522,54,2024-11-01,351,416
3709,59,2024-09-10,345,511
4577,58,2024-09-17,344,407
4620,33,2024-12-26,273,404
4611,44,2024-10-09,423,501
4745,91,2024-07-30,248,440
2892,14,2024-02-03,435,644
2712,37,2024-12-19,426,757
8371,76,2024-03-27,57,101
2688,68,2024-11-08,185,274
9037,6,2024-05-03,73,108
2005,71,2024-05-22,450,666
6549,12,2024-07-29,126,149
1457,62,2024-10-24,474,702
5004,18,2024-06-11,99,147
4636,1,2024-02-13,195,231
9355,10,2024-11-14,167,198
4441,39,2024-06-26,27,32
3046,24,2024-10-19,306,543
7793,77,2024-06-25,480,710
5482,10,2024-07-19,133,197
8242,47,2024-10-28,249,295
6174,25,2024-10-17,270,400
6882,51,2024-06-06,161,286
5014,53,2024-04-05,61,72
3263,40,2024-11-18,173,307
1024,31,2024-06-07,430,636
2831,82,2024-04-02,382,678
6407,52,2024-08-15,242,287
4353,84,2024-03-02,415,614
5020,49,2024-10-02,417,617
6207,26,2024-10-01,382,452
7597,46,2024-05-17,25,44
8024,44,2024-07-14,279,413
6970,43,2024-05-28,341,505
2642,59,2024-09-28,18,27
7217,58,2024-09-02,244,433
7416,7,2024-12-20,213,252
9206,40,2024-03-19,178,211
1661,66,2024-10-31,417,741
8146,77,2024-03-04,499,739
6431,98,2024-11-07,268,317
7421,16,2024-02-11,171,253
6575,71,2024-02-26,201,297
8516,43,2024-05-25,191,226
1601,42,2024-02-08,272,483
6753,88,2024-06-26,458,813
7451,60,2024-11-22,386,686
9817,56,2024-05-23,367,652
5956,13,2024-09-08,379,449
2685,5,2024-04-17,55,81
5008,2,2024-06-14,490,580
2208,69,2024-10-12,5,9
1695,75,2024-06-07,116,206
6634,37,2024-05-07,299,531
2727,49,2024-07-21,138,163
8414,36,2024-02-06,491,581
7455,53,2024-12-13,8,9
7699,40,2024-04-16,402,595
7508,93,2024-07-10,332,393
7542,78,2024-05-16,174,258
5032,23,2024-08-21,421,748
7748,64,2024-08-20,11,20
7526,5,2024-03-28,289,342
4254,77,2024-12-24,407,482
7341,43,2024-11-13,84,124
9024,42,2024-08-01,421,498
4398,34,2024-04-12,82,121
9305,9,2024-11-21,80,118
2279,69,2024-09-12,95,141
7742,78,2024-08-08,366,650
6542,27,2024-02-08,19,22
2044,61,2024-06-16,383,680
5005,88,2024-12-05,184,218
7296,58,2024-04-13,276,490
8142,47,2024-05-08,263,311
6078,7,2024-12-26,408,725
9503,47,2024-12-17,234,416
2370,12,2024-04-25,279,330
6137,6,2024-08-21,462,547
4722,26,2024-09-24,339,602
3740,2,2024-02-27,79,140
8829,15,2024-10-02,341,404
7898,2,2024-11-18,108,128
6922,33,2024-03-27,483,572
4115,18,2024-08-04,251,446
7517,77,2024-03-05,466,690
9123,45,2024-07-03,23,41
8379,63,2024-06-27,356,632
8228,60,2024-11-26,485,718
3956,59,2024-08-03,91,135
1413,37,2024-02-23,494,877
9293,41,2024-08-08,424,628
8485,9,2024-01-09,47,70
3590,70,2024-07-02,114,169
4693,86,2024-10-12,55,65
7770,62,2024-10-06,466,690
6065,70,2024-06-21,375,555
1096,65,2024-10-09,189,224
1856,10,2024-01-31,27,48
6506,5,2024-04-22,92,109
1620,24,2024-03-23,135,160
3986,28,2024-09-28,174,206
1076,96,2024-08-18,498,884
8049,1,2024-12-08,173,205
5475,9,2024-03-19,204,362
2706,58,2024-01-13,21,31
2022,28,2024-04-10,251,446
1984,86,2024-12-15,79,140
7785,8,2024-04-18,267,316
8325,7,2024-01-25,359,638
7577,34,2024-09-21,117,208
2647,13,2024-08-21,70,104
2334,58,2024-09-14,57,84
2545,71,2024-11-11,365,432
4795,25,2024-07-05,206,366
8178,60,2024-07-09,365,648
4853,71,2024-09-03,169,300
1726,69,2024-03-15,472,699
6788,70,2024-11-13,319,567
1663,59,2024-11-04,22,26
5149,41,2024-11-08,240,284
5868,24,2024-03-30,397,705
8973,9,2024-11-03,361,641
9022,99,2024-09-26,251,446
6182,22,2024-07-21,48,85
8889,62,2024-11-09,34,40
3655,57,2024-09-14,191,283
3005,28,2024-02-19,54,96
2208,75,2024-08-14,150,178
4298,21,2024-09-17,8,9
7756,73,2024-09-29,471,558
2317,2,2024-06-13,106,157
9570,18,2024-11-02,269,398
2465,6,2024-08-01,484,573
2443,50,2024-07-14,225,400
2473,60,2024-03-18,218,258
8202,53,2024-11-11,237,281
4026,78,2024-06-03,348,618
8311,8,2024-02-15,223,330
5783,11,2024-07-11,233,345
1589,16,2024-09-11,406,721
4405,42,2024-05-03,390,462
2730,19,2024-11-11,5,7
9717,11,2024-10-24,368,545
9353,97,2024-06-24,109,194
8092,73,2024-03-25,6,9
9341,39,2024-08-25,344,611
9915,51,2024-11-22,408,483
9381,32,2024-03-03,163,193
4367,36,2024-02-04,345,511
8492,98,2024-12-20,134,238
7255,41,2024-09-20,341,505
5512,64,2024-06-16,248,440
8707,76,2024-01-31,261,464
3627,93,2024-11-12,439,650
8387,28,2024-01-06,74,131
5327,81,2024-11-03,89,105
9861,72,2024-12-05,194,345
5331,87,2024-03-26,302,536
3597,65,2024-02-21,63,112
1296,73,2024-01-09,364,431
8973,29,2024-09-14,376,445
6901,65,2024-11-17,120,142
5089,65,2024-09-13,292,432
7839,23,2024-06-27,227,336
7004,31,2024-09-19,189,336
7349,33,2024-01-21,225,333
2574,83,2024-04-08,291,517
2453,37,2024-01-04,278,411
6832,73,2024-07-30,185,219
7162,53,2024-10-18,145,258
6392,13,2024-12-13,22,33
8943,43,2024-11-01,48,57
4600,6,2024-07-10,163,289
4970,60,2024-02-05,187,332
3402,77,2024-01-09,183,325
9578,82,2024-04-30,348,515
9776,75,2024-11-13,1,1
1090,61,2024-09-18,44,78
2867,35,2024-03-04,480,568
8038,80,2024-11-24,190,281
9653,78,2024-12-18,325,481
3178,28,2024-12-09,105,124
6836,2,2024-12-09,136,242
3194,75,2024-05-05,402,714
9181,64,2024-04-13,447,794
4246,95,2024-05-07,152,180
2281,12,2024-09-24,272,403
4040,14,2024-05-27,482,713
5347,71,2024-07-27,447,794
6672,38,2024-04-06,297,440
7362,44,2024-09-19,491,581
7022,56,2024-02-18,348,412
3245,20,2024-04-18,125,185
9850,86,2024-11-29,334,593
4924,33,2024-02-08,384,455
7898,3,2024-05-21,475,703
1359,41,2024-02-27,77,137
1413,32,2024-11-28,403,596
3420,99,2024-04-25,479,851
9153,66,2024-08-11,148,175
6060,72,2024-03-07,20,24
1211,51,2024-10-12,363,645
3652,48,2024-08-29,252,298
6404,82,2024-09-05,6,9
7941,86,2024-01-11,395,585
2871,60,2024-12-24,363,537
6356,5,2024-11-25,279,496
4523,74,2024-04-06,391,694
4071,99,2024-04-15,75,111
5667,35,2024-01-14,53,94
9801,88,2024-10-28,336,497
9182,90,2024-05-04,280,332
3568,71,2024-09-10,288,426
1087,79,2024-10-30,383,453
2836,36,2024-09-02,313,556
7833,31,2024-05-18,489,724
8835,70,2024-01-22,50,89
7877,97,2024-03-26,296,438
9433,24,2024-06-20,234,416
1265,60,2024-04-03,189,336
2993,21,2024-04-18,268,317
5538,69,2024-05-31,364,646
1981,10,2024-02-14,135,160
3837,20,2024-05-16,17,20
1238,10,2024-05-30,34,40
8514,48,2024-03-26,37,66
2459,98,2024-05-08,127,188
7451,20,2024-03-27,351,416
7666,77,2024-05-07,281,333
3185,99,2024-08-12,88,104
8276,6,2024-08-27,221,392
9691,26,2024-04-09,140,166
7307,14,2024-01-14,359,531
8275,72,2024-08-04,211,250
9471,68,2024-02-21,174,309
9467,13,2024-11-23,436,774
3844,34,2024-05-19,192,341
4285,80,2024-10-15,332,590
9228,12,2024-09-28,376,556
7642,25,2024-04-24,347,411
7456,79,2024-01-15,43,64
8645,66,2024-11-12,450,533
2756,59,2024-03-13,296,438
9510,71,2024-06-28,380,450
4507,86,2024-11-25,372,440
8496,92,2024-07-25,231,410
8632,22,2024-10-07,117,139
9982,54,2024-03-25,335,595
9912,2,2024-10-01,235,278
6201,27,2024-03-01,317,563
6568,10,2024-05-12,218,323
7462,32,2024-12-27,202,359
3201,89,2024-08-18,436,774
6709,40,2024-12-19,357,634
3675,78,2024-09-09,179,212
9982,17,2024-09-24,135,160
2938,93,2024-06-01,178,211
2077,74,2024-09-20,287,425
8909,60,2024-02-25,88,130
6521,16,2024-09-28,332,491
1585,51,2024-07-23,81,144
1469,55,2024-04-14,268,397
5543,91,2024-09-24,451,801
5558,46,2024-08-28,282,334
6855,10,2024-03-22,243,288
5806,38,2024-07-30,150,222
3979,83,2024-05-30,226,401
7989,31,2024-05-27,294,522
4933,95,2024-04-19,277,410
5982,62,2024-03-14,466,552
1866,23,2024-08-24,479,567
2838,85,2024-04-02,76,112
1803,46,2024-12-06,422,749
1466,69,2024-09-20,105,155
1878,29,2024-04-08,161,238
6256,60,2024-11-07,179,265
6028,27,2024-05-29,8,9
5207,88,2024-09-03,157,232
1550,33,2024-03-03,219,324
3454,95,2024-10-03,305,451
7907,31,2024-02-08,162,240
5381,48,2024-01-01,304,360
4629,25,2024-04-22,234,346
9033,87,2024-01-12,302,447
4885,31,2024-11-19,383,567
6786,24,2024-01-11,346,410
5458,8,2024-05-13,6,7
1592,87,2024-07-19,273,485
1670,64,2024-07-26,306,543
2940,33,2024-10-04,180,213
6233,86,2024-08-18,99,117
6261,81,2024-11-03,445,527
7286,13,2024-03-16,384,568
6919,5,2024-09-08,499,886
6803,56,2024-09-12,265,471
7060,86,2024-10-11,350,622
9497,60,2024-12-11,413,611
3108,54,2024-05-10,441,783
4605,87,2024-06-07,353,627
7283,9,2024-03-07,186,275
1223,39,2024-01-20,34,60
1174,89,2024-06-06,398,707
8516,84,2024-05-31,488,722
4274,73,2024-11-09,465,826
9326,51,2024-02-22,297,440
1513,41,2024-06-18,247,366
8146,78,2024-02-22,230,408
8734,88,2024-04-15,176,260
2916,14,2024-09-25,470,696
5468,18,2024-07-01,477,847
6410,49,2024-11-07,323,382
1723,81,2024-07-30,284,504
7134,69,2024-07-29,161,238
6781,35,2024-05-09,187,221
6538,44,2024-01-01,425,503
4698,44,2024-03-13,326,386
7212,62,2024-03-09,206,244
1608,59,2024-03-17,337,399
2078,89,2024-06-27,223,396
9842,85,2024-07-15,163,241
4888,77,2024-11-29,124,184
1690,12,2024-04-25,463,548
7292,78,2024-07-24,1,2
6940,53,2024-01-08,248,440
2223,50,2024-12-27,271,321
1463,17,2024-09-29,129,191
3327,91,2024-03-29,364,646
2431,85,2024-10-27,170,302
2701,36,2024-11-06,270,320
9061,10,2024-11-18,476,564
2499,38,2024-03-05,221,327
1429,26,2024-08-06,425,755
2469,46,2024-11-08,256,303
5779,4,2024-08-01,240,284
9004,73,2024-06-17,120,142
2905,28,2024-03-25,131,233
3059,49,2024-08-10,416,616
7659,71,2024-04-26,48,71
4004,29,2024-10-15,17,20
8882,46,2024-01-28,130,154
7694,60,2024-11-06,496,734
2123,61,2024-11-01,81,144
1795,2,2024-04-21,145,258
6335,20,2024-02-25,467,829
3806,33,2024-11-09,165,244
1001,96,2024-08-09,216,320
4180,59,2024-09-16,480,568
3301,98,2024-12-14,224,398
5001,62,2024-09-15,59,87
2896,94,2024-07-17,96,142
7345,86,2024-05-03,165,244
7443,83,2024-10-08,175,259
9125,16,2024-11-28,89,105
9651,53,2024-05-06,74,131
4903,55,2024-08-13,331,588
7108,9,2024-08-01,94,167
3844,42,2024-03-17,54,80
7769,81,2024-03-18,118,210
4671,38,2024-02-25,35,52
4147,33,2024-11-13,270,480
4532,30,2024-05-16,138,163
9614,44,2024-12-01,252,373
4257,33,2024-11-07,409,726
7276,34,2024-03-24,107,190
7278,31,2024-04-12,330,586
6971,13,2024-01-26,47,83
4001,33,2024-07-03,51,60
4059,20,2024-04-08,211,250
9441,80,2024-03-23,319,472
5144,56,2024-06-20,291,431
7774,62,2024-02-26,11,16
3362,82,2024-05-28,451,667
5800,45,2024-09-07,75,111
3012,49,2024-06-25,19,22
2143,57,2024-03-13,28,33
2851,76,2024-07-12,33,49
8999,20,2024-10-28,200,355
1240,3,2024-11-28,190,225
8860,4,2024-12-21,15,18
7332,84,2024-01-07,313,371
3651,99,2024-01-09,312,462
9031,73,2024-01-02,81,144
6938,20,2024-03-01,263,467
4138,48,2024-04-20,421,748
3975,15,2024-01-10,451,801
1539,93,2024-07-24,489,724
4932,20,2024-12-28,266,315
4859,91,2024-09-01,73,86
4444,22,2024-11-09,463,685
2693,94,2024-11-30,34,60
7693,63,2024-05-31,369,655
6231,46,2024-03-23,432,639
4568,43,2024-09-09,306,362
5026,33,2024-05-04,309,457
7723,3,2024-07-13,359,425
7122,71,2024-11-25,47,70
2158,14,2024-04-16,283,503
9629,98,2024-10-11,48,71
2861,23,2024-05-06,70,104
4757,72,2024-07-18,486,575
5459,19,2024-07-26,449,532
9223,79,2024-07-23,218,387
1364,14,2024-02-23,175,207
2667,30,2024-10-24,298,353
2433,46,2024-04-23,220,326
1032,8,2024-01-19,215,255
3017,40,2024-12-01,132,234
6441,21,2024-05-22,416,739
1116,16,2024-07-25,175,311
7641,52,2024-02-17,313,556
4944,82,2024-08-18,340,503
1461,85,2024-02-02,201,297
1663,50,2024-02-18,17,30
4262,75,2024-05-04,451,667
5050,21,2024-10-28,148,263
1752,22,2024-09-03,140,166
5698,11,2024-11-20,54,96
2128,79,2024-07-19,456,675
9860,84,2024-10-12,319,378
9047,31,2024-01-17,39,46
9943,17,2024-04-12,142,168
7882,25,2024-11-21,117,139
5495,68,2024-10-15,49,87
6776,67,2024-04-23,249,442
4547,37,2024-11-25,144,170
4635,68,2024-08-04,110,130
8295,88,2024-09-15,418,495
6146,33,2024-10-26,24,43
7298,95,2024-04-08,271,481
1672,56,2024-08-21,199,236
3165,92,2024-09-23,176,260
7615,59,2024-03-28,209,309
2925,27,2024-04-20,289,342
9836,13,2024-04-25,230,340
7179,27,2024-08-16,174,258
5869,97,2024-09-21,21,37
5928,71,2024-02-22,382,565
6519,71,2024-04-06,2,3
1323,87,2024-04-23,469,694
8621,88,2024-06-10,246,437
9651,32,2024-12-04,92,163
5552,89,2024-08-12,382,678
4547,80,2024-03-30,357,423
7870,22,2024-04-29,442,654
2165,31,2024-12-07,105,186
4743,65,2024-04-15,217,321
1353,40,2024-10-05,287,510
3405,82,2024-03-07,318,565
7768,22,2024-04-11,299,531
3954,35,2024-05-29,352,521
8804,84,2024-01-15,58,69
5575,95,2024-04-08,391,579
4757,80,2024-12-24,56,66
9625,74,2024-04-01,174,258
4967,61,2024-02-03,354,419
6196,96,2024-11-01,430,636
9776,93,2024-03-14,429,635
7941,48,2024-09-14,312,554
5050,13,2024-09-27,440,781
6559,76,2024-08-08,265,314
1131,54,2024-07-18,216,320
5250,54,2024-01-28,458,678
4653,16,2024-05-02,15,27
8238,56,2024-08-01,351,519
7929,4,2024-11-29,292,519
4891,54,2024-12-09,296,438
5530,31,2024-10-08,279,496
8946,57,2024-10-09,169,250
6979,45,2024-08-19,61,108
7091,91,2024-08-01,162,192
7295,99,2024-01-27,147,174
4753,43,2024-08-29,306,453
2302,68,2024-03-07,230,408
6206,59,2024-07-19,305,361
7270,78,2024-06-25,324,384
2455,16,2024-08-08,291,431
9005,71,2024-08-28,328,583
4606,7,2024-06-02,155,229
6131,51,2024-10-19,67,119
7426,29,2024-05-22,189,280
5775,16,2024-07-16,312,554
1742,55,2024-03-15,334,494
5910,15,2024-05-18,17,25
9496,72,2024-04-05,84,149
2995,24,2024-02-26,479,567
2651,9,2024-08-02,232,275
2150,3,2024-08-19,448,796
3447,3,2024-07-11,409,726
4069,5,2024-05-06,100,118
3748,78,2024-01-11,373,442
9537,64,2024-11-11,53,78
2813,77,2024-11-02,319,472
2138,12,2024-10-01,117,208
5152,43,2024-02-18,387,573
7579,86,2024-08-17,271,321
6292,85,2024-08-27,313,371
3502,48,2024-12-14,457,676
3862,27,2024-10-14,135,160
8197,91,2024-07-25,17,30
4904,40,2024-11-28,110,130
5608,73,2024-05-21,292,519
3507,97,2024-03-13,389,576
3601,91,2024-03-27,256,455
1252,82,2024-07-03,10,12
2515,90,2024-06-09,328,485
4033,23,2024-09-18,248,367
8538,31,2024-02-12,89,158
7465,29,2024-11-26,213,252
6137,73,2024-10-08,242,287
6129,55,2024-07-23,13,19
3845,12,2024-10-04,267,474
7703,14,2024-10-31,489,579
9028,69,2024-12-12,260,308
2188,70,2024-02-15,44,65
6620,25,2024-02-13,424,753
5680,77,2024-05-02,292,519
4271,97,2024-10-13,471,558
4800,61,2024-03-05,424,502
5044,67,2024-10-31,87,103
5956,10,2024-01-10,422,625
6772,3,2024-09-09,218,258
6935,54,2024-05-06,152,225
6718,53,2024-05-08,253,374
5402,14,2024-09-17,90,133
8005,62,2024-04-19,441,522
9323,86,2024-04-17,193,286
9737,99,2024-02-01,252,298
5386,54,2024-11-02,339,502
1076,70,2024-03-07,302,536
5210,93,2024-02-04,143,254
4898,93,2024-12-03,488,722
2378,99,2024-01-12,404,598
3280,73,2024-09-28,267,316
7805,14,2024-04-12,83,98
4982,55,2024-09-10,31,37
8549,64,2024-10-09,482,571
8281,42,2024-01-06,492,728
8819,1,2024-12-28,453,805
7020,82,2024-03-29,167,198
8941,46,2024-01-05,134,159
8646,78,2024-03-17,496,881
1818,88,2024-03-30,29,43
5969,69,2024-05-08,16,28
8989,39,2024-11-24,131,155
6922,60,2024-06-12,388,459
4832,98,2024-12-22,459,815
4691,33,2024-07-14,353,627
1733,96,2024-08-19,377,446
9757,34,2024-08-12,174,206
8701,50,2024-02-05,24,28
3167,70,2024-03-19,411,730
3397,95,2024-03-12,434,514
8908,77,2024-12-06,320,379
3467,56,2024-05-13,237,421
9450,32,2024-09-16,95,169
8248,82,2024-07-31,23,27
5494,20,2024-07-12,167,297
2485,59,2024-12-29,165,244
5737,17,2024-07-17,80,142
9276,93,2024-04-06,338,500
7460,39,2024-04-21,301,535
9309,28,2024-02-17,178,316
1301,11,2024-01-16,408,483
8255,42,2024-09-02,164,243
5344,40,2024-08-08,410,607
2925,8,2024-03-28,313,556
1603,35,2024-08-02,346,512
1497,80,2024-10-21,78,92
7587,58,2024-11-02,443,656
8954,59,2024-06-09,212,377
9414,71,2024-09-28,494,585
2538,4,2024-08-16,260,385
9514,86,2024-03-19,356,527
4842,46,2024-07-09,490,725
3453,72,2024-11-18,299,443
6363,36,2024-04-13,159,235
8815,85,2024-06-27,181,321
1338,43,2024-07-28,355,525
4178,3,2024-08-18,325,385
1333,33,2024-09-19,344,611
8315,37,2024-02-02,131,233
5809,65,2024-01-05,214,380
8829,82,2024-08-27,409,605
5918,14,2024-02-10,81,144
3656,93,2024-05-19,192,284
6897,14,2024-09-10,286,339
7481,98,2024-01-14,57,67
3498,36,2024-12-29,209,247
1578,16,2024-04-13,420,746
3257,78,2024-02-26,455,673
5183,22,2024-08-09,272,483
4762,35,2024-08-04,44,78
7177,55,2024-02-09,496,734
3114,85,2024-02-09,89,105
2413,21,2024-06-18,360,426
5108,66,2024-03-07,22,39
6726,8,2024-07-10,74,110
6352,20,2024-09-02,236,349
2993,38,2024-01-23,345,408
7787,79,2024-12-02,41,61
8153,51,2024-08-15,245,290
5349,24,2024-07-18,54,80
4731,19,2024-07-06,225,266
3517,48,2024-05-08,472,559
2527,95,2024-06-17,439,650
4247,94,2024-09-14,453,805
3085,85,2024-10-21,332,590
1535,53,2024-10-27,278,494
7829,45,2024-08-19,175,207
4697,58,2024-02-22,27,32
2367,83,2024-05-16,51,60
2903,52,2024-05-19,277,328
3719,19,2024-10-25,278,329
2142,23,2024-07-29,251,297
5156,27,2024-02-03,459,679
5821,69,2024-02-01,327,581
3164,5,2024-01-12,308,456
7459,29,2024-12-27,291,517
2764,7,2024-06-30,444,789
8074,67,2024-09-15,493,730
8704,9,2024-02-29,21,31
8984,16,2024-08-02,21,31
3546,29,2024-01-10,33,49
7650,36,2024-02-26,38,67
1163,17,2024-07-16,34,40
